EmployeeID,Age,Attrition,BusinessTravel,Department,EducationField,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
1745,58,No,Travel_Rarely,Human Resources,Human Resources,Female,Manager,2,Single,15523,No,0,3,0,0
1746,21,No,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,2,Divorced,17235,No,2,4,0,0
1747,52,No,Travel_Rarely,Research & Development,Human Resources,Male,Research Director,3,Divorced,15774,Yes,5,2,1,1
1748,45,No,Travel_Rarely,Sales,Medical,Male,Manager,4,Married,21534,No,4,4,2,1
1749,27,No,Travel_Rarely,Research & Development,Medical,Male,Manager,2,Married,19622,No,8,4,8,0
1750,45,No,Non-Travel,Sales,Life Sciences,Male,Sales Executive,4,Divorced,7972,Yes,3,1,3,3
1751,46,No,Travel_Frequently,Research & Development,Life Sciences,Male,Healthcare Representative,3,Divorced,8988,Yes,4,1,3,1
1752,45,No,Travel_Rarely,Research & Development,Other,Female,Healthcare Representative,1,Divorced,10562,No,9,2,8,1
1753,39,No,Travel_Rarely,Research & Development,Other,Female,Healthcare Representative,3,Married,9960,Yes,5,1,4,1
1754,30,Yes,Travel_Rarely,Research & Development,Marketing,Male,Manufacturing Director,3,Single,8459,No,11,3,0,0
1755,47,Yes,Travel_Rarely,Sales,Medical,Male,Sales Representative,2,Single,2531,No,2,3,1,1
1756,53,No,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,4,Single,5770,No,7,4,1,1
1757,47,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,3,Married,5015,Yes,21,1,4,0
1758,36,Yes,Travel_Frequently,Sales,Human Resources,Female,Sales Representative,1,Single,2755,No,6,4,6,2
1759,59,No,Travel_Frequently,Research & Development,Technical Degree,Male,Manager,2,Divorced,15443,No,0,3,0,0
1760,31,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,4,Divorced,3530,Yes,10,2,0,0
1761,59,No,Travel_Rarely,Sales,Technical Degree,Female,Sales Representative,2,Divorced,3397,Yes,8,3,6,1
1762,37,No,Travel_Frequently,Research & Development,Life Sciences,Male,Healthcare Representative,3,Married,8245,No,1,2,0,0
1763,41,Yes,Travel_Rarely,Human Resources,Marketing,Male,Human Resources,4,Married,5329,No,11,2,7,2
1764,35,No,Non-Travel,Sales,Life Sciences,Female,Sales Representative,4,Married,2869,Yes,11,2,3,3
1765,29,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,1,Married,23682,No,7,1,7,0
1766,23,No,Travel_Rarely,Research & Development,Marketing,Female,Research Director,2,Married,16770,Yes,4,3,4,0
1767,34,Yes,Travel_Rarely,Sales,Marketing,Male,Manager,4,Single,20280,Yes,15,1,0,0
1768,34,Yes,Travel_Frequently,Research & Development,Other,Female,Manager,3,Single,16894,No,0,1,0,0
1769,57,No,Travel_Frequently,Sales,Life Sciences,Female,Manager,3,Married,16974,No,25,4,0,0
1770,35,No,Travel_Rarely,Research & Development,Human Resources,Male,Research Scientist,3,Married,5759,Yes,16,4,5,0
1771,44,No,Non-Travel,Sales,Other,Male,Sales Representative,2,Divorced,3355,No,25,4,8,2
1772,59,No,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,2,Single,3688,No,37,4,0,0
1773,45,No,Travel_Rarely,Research & Development,Other,Female,Manufacturing Director,1,Divorced,7518,No,3,3,2,0
1774,34,No,Non-Travel,Research & Development,Technical Degree,Male,Manager,1,Single,21866,No,3,4,3,1
1775,26,No,Travel_Rarely,Sales,Other,Female,Manager,4,Married,15375,No,1,2,1,1
1776,46,No,Travel_Frequently,Sales,Human Resources,Male,Sales Executive,2,Divorced,7646,No,27,2,7,4
1777,52,No,Travel_Frequently,Human Resources,Technical Degree,Male,Manager,2,Married,18351,No,9,2,3,0
1778,49,Yes,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,3,Single,2930,No,0,1,0,0
1779,33,No,Travel_Rarely,Research & Development,Technical Degree,Female,Research Director,3,Divorced,15191,No,4,3,0,0
1780,31,No,Travel_Rarely,Research & Development,Other,Female,Manager,4,Divorced,16305,Yes,0,3,0,0
1781,49,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,2,Single,15922,No,2,2,0,0
1782,27,No,Travel_Rarely,Research & Development,Human Resources,Female,Research Scientist,4,Married,5222,No,7,4,3,2
1783,39,No,Travel_Frequently,Research & Development,Technical Degree,Female,Research Director,2,Divorced,23592,No,7,4,7,3
1784,60,Yes,Travel_Rarely,Sales,Medical,Male,Sales Representative,2,Single,2634,No,4,2,0,0
1785,31,No,Travel_Frequently,Research & Development,Human Resources,Female,Research Director,3,Married,15665,Yes,0,1,0,0
1786,35,No,Travel_Rarely,Sales,Human Resources,Male,Manager,4,Single,14803,No,3,4,0,0
1787,28,No,Travel_Rarely,Research & Development,Other,Female,Research Director,4,Single,14556,No,9,1,1,1
1788,20,No,Travel_Frequently,Research & Development,Technical Degree,Female,Manager,3,Divorced,20725,Yes,1,1,1,1
1789,31,No,Travel_Rarely,Research & Development,Human Resources,Male,Research Scientist,2,Married,4912,No,12,4,4,2
1790,26,No,Travel_Rarely,Sales,Medical,Female,Sales Representative,1,Divorced,3106,No,4,2,4,2
1791,29,No,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,2,Single,4455,No,10,2,1,0
1792,39,No,Travel_Rarely,Sales,Marketing,Female,Manager,4,Married,18587,No,5,3,5,0
1793,47,No,Travel_Rarely,Research & Development,Human Resources,Female,Research Director,2,Single,22890,No,17,4,6,0
1794,54,No,Travel_Rarely,Research & Development,Human Resources,Male,Research Director,1,Married,23579,Yes,17,1,9,0
1795,39,No,Travel_Rarely,Sales,Marketing,Female,Manager,1,Divorced,15861,No,4,2,2,1
1796,41,No,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,4,Divorced,3032,No,3,4,3,0
1797,49,No,Travel_Frequently,Research & Development,Marketing,Female,Manufacturing Director,1,Divorced,9038,No,11,4,2,2
1798,29,No,Travel_Frequently,Sales,Life Sciences,Male,Manager,2,Married,27399,Yes,10,2,10,6
1799,41,Yes,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,1,Single,2986,No,6,2,1,0
1800,54,No,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,2,Single,3323,No,18,4,2,1
1801,27,No,Travel_Rarely,Research & Development,Human Resources,Male,Manufacturing Director,1,Single,8484,No,5,3,2,0
1802,34,No,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,2,Married,3642,No,4,2,2,2
1803,43,No,Non-Travel,Research & Development,Human Resources,Male,Manufacturing Director,4,Married,7948,No,10,2,3,0
1804,25,No,Travel_Rarely,Research & Development,Human Resources,Female,Manufacturing Director,4,Married,7310,Yes,6,1,3,3
1805,46,No,Travel_Rarely,Research & Development,Marketing,Male,Manufacturing Director,4,Single,8833,No,2,3,2,1
1806,24,Yes,Travel_Frequently,Human Resources,Marketing,Male,Manager,4,Single,18808,Yes,1,4,1,1
1807,42,No,Travel_Rarely,Research & Development,Marketing,Female,Healthcare Representative,1,Single,7392,No,0,3,0,0
1808,59,No,Travel_Rarely,Research & Development,Human Resources,Female,Manufacturing Director,1,Married,7562,No,0,2,0,0
1809,48,Yes,Travel_Rarely,Research & Development,Marketing,Male,Manufacturing Director,4,Single,8630,No,11,1,1,1
1810,59,No,Travel_Rarely,Research & Development,Medical,Female,Manager,3,Divorced,18986,No,16,4,0,0
1811,46,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,2,Married,7720,No,27,1,9,1
1812,30,Yes,Travel_Rarely,Sales,Technical Degree,Male,Manager,4,Married,22206,No,3,2,3,1
1813,59,No,Travel_Rarely,Sales,Marketing,Female,Manager,4,Married,17154,Yes,3,4,1,0
1814,40,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,2,Divorced,5304,No,4,4,2,1
1815,24,No,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,1,Divorced,7437,No,2,2,2,0
1816,37,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,1,Divorced,6549,Yes,8,1,4,0
1817,44,No,Travel_Rarely,Sales,Other,Female,Sales Executive,1,Single,8103,Yes,7,3,2,0
1818,48,No,Non-Travel,Research & Development,Human Resources,Male,Healthcare Representative,3,Married,9449,No,3,4,3,0
1819,45,No,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,4,Divorced,7812,No,5,1,5,1
1820,24,No,Travel_Rarely,Research & Development,Human Resources,Male,Manager,2,Single,19375,No,5,2,0,0
1821,31,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,4,Divorced,16976,No,3,2,2,2
1822,34,Yes,Travel_Frequently,Research & Development,Technical Degree,Female,Laboratory Technician,4,Divorced,3335,No,6,4,6,0
1823,57,No,Travel_Rarely,Research & Development,Human Resources,Female,Manager,4,Married,19966,No,10,1,4,0
1824,28,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,3,Married,7068,No,9,2,8,1
1825,23,No,Travel_Rarely,Sales,Other,Female,Manager,3,Divorced,21861,No,4,4,4,2
1826,28,No,Travel_Rarely,Sales,Technical Degree,Female,Sales Executive,2,Single,6807,No,7,3,0,0
1827,27,No,Travel_Rarely,Research & Development,Marketing,Female,Manager,3,Divorced,19099,Yes,1,2,1,0
1828,44,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,3,Divorced,20818,No,6,4,6,6
1829,43,No,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,1,Divorced,7091,Yes,0,2,0,0
1830,33,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,3,Divorced,18305,No,13,1,2,0
1831,35,No,Travel_Rarely,Research & Development,Marketing,Female,Laboratory Technician,2,Single,3809,Yes,15,1,1,1
1832,23,Yes,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,4,Divorced,15870,Yes,4,4,0,0
1833,26,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,1,Divorced,3034,No,5,4,3,0
1834,58,No,Travel_Rarely,Sales,Human Resources,Female,Manager,3,Married,25436,Yes,14,4,14,0
1835,40,No,Travel_Frequently,Research & Development,Other,Female,Laboratory Technician,4,Married,3550,No,3,1,3,0
1836,46,No,Travel_Frequently,Sales,Medical,Female,Sales Executive,2,Divorced,6304,No,11,1,0,0
1837,49,No,Travel_Rarely,Sales,Other,Male,Manager,4,Married,18689,Yes,1,2,1,1
1838,60,No,Travel_Frequently,Human Resources,Marketing,Female,Manager,3,Divorced,17676,Yes,9,3,3,2
1839,46,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,2,Single,11016,Yes,8,4,8,0
1840,37,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,2,Single,7182,No,17,4,0,0
1841,49,No,Travel_Rarely,Sales,Other,Female,Manager,4,Single,23875,No,28,2,5,5
1842,40,No,Travel_Rarely,Sales,Medical,Female,Manager,3,Divorced,16358,Yes,3,4,2,2
1843,47,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,1,Married,6546,No,2,2,2,2
1844,32,No,Travel_Rarely,Research & Development,Human Resources,Female,Healthcare Representative,3,Married,7653,No,2,1,2,1
1845,22,No,Travel_Frequently,Research & Development,Marketing,Male,Healthcare Representative,3,Divorced,7257,No,3,4,0,0
1846,54,No,Travel_Frequently,Sales,Technical Degree,Female,Sales Executive,2,Married,8493,Yes,15,1,4,3
1847,28,No,Travel_Rarely,Research & Development,Marketing,Male,Manager,4,Divorced,16665,No,9,1,0,0
1848,19,No,Travel_Rarely,Research & Development,Other,Female,Research Scientist,4,Divorced,4547,No,0,2,0,0
1849,31,No,Travel_Frequently,Research & Development,Marketing,Female,Laboratory Technician,2,Single,2845,No,12,3,1,0
1850,38,No,Non-Travel,Research & Development,Technical Degree,Male,Laboratory Technician,4,Married,3881,No,1,1,1,0
1851,32,No,Travel_Frequently,Research & Development,Other,Male,Manager,1,Single,17522,No,4,2,3,1
1852,50,No,Non-Travel,Research & Development,Life Sciences,Female,Research Scientist,3,Single,5218,Yes,13,4,2,2
1853,44,No,Travel_Frequently,Sales,Life Sciences,Female,Sales Representative,3,Married,2492,Yes,25,2,0,0
1854,60,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,2,Divorced,2371,Yes,22,4,0,0
1855,58,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,2,Single,8898,No,5,3,1,0
1856,44,No,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,4,Single,9238,No,9,1,9,0
1857,52,No,Non-Travel,Research & Development,Other,Female,Research Director,4,Single,14847,No,1,4,0,0
1858,19,No,Travel_Rarely,Research & Development,Other,Male,Manager,1,Single,15391,No,0,4,0,0
1859,28,Yes,Travel_Rarely,Sales,Human Resources,Female,Sales Executive,2,Married,6443,No,2,3,0,0
1860,56,No,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,2,Single,9703,Yes,7,1,5,4
1861,28,No,Travel_Rarely,Human Resources,Other,Female,Human Resources,3,Married,5461,Yes,9,2,9,0
1862,58,No,Travel_Rarely,Human Resources,Technical Degree,Female,Manager,2,Divorced,20515,No,3,3,3,2
1863,52,Yes,Non-Travel,Sales,Human Resources,Female,Sales Representative,4,Single,2467,No,3,1,3,1
1864,47,No,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,2,Single,9893,No,5,2,5,0
1865,52,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,2,Divorced,7546,No,9,2,0,0
1866,33,No,Travel_Frequently,Research & Development,Technical Degree,Female,Research Director,3,Married,24161,No,14,1,8,0
1867,49,No,Travel_Rarely,Research & Development,Other,Male,Healthcare Representative,3,Single,6290,Yes,6,2,0,0
1868,28,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,2,Married,3947,No,6,4,1,1
1869,27,Yes,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,3,Divorced,3069,Yes,8,3,0,0
1870,57,No,Travel_Rarely,Sales,Life Sciences,Female,Manager,1,Married,18599,No,6,3,6,0
1871,46,No,Travel_Rarely,Sales,Other,Female,Sales Representative,1,Single,3754,No,8,1,8,2
1872,50,No,Travel_Rarely,Research & Development,Marketing,Female,Manager,3,Divorced,30091,No,18,3,18,1
1873,24,No,Travel_Rarely,Research & Development,Human Resources,Female,Manufacturing Director,3,Divorced,7701,Yes,0,1,0,0
1874,43,Yes,Travel_Frequently,Research & Development,Medical,Female,Research Director,1,Divorced,18194,Yes,9,1,9,2
1875,45,No,Travel_Rarely,Research & Development,Human Resources,Female,Research Director,1,Divorced,21443,No,16,4,7,0
1876,55,No,Non-Travel,Research & Development,Human Resources,Female,Laboratory Technician,4,Married,3154,No,1,3,1,0
1877,36,No,Travel_Rarely,Human Resources,Marketing,Male,Human Resources,2,Married,5026,Yes,5,3,0,0
1878,41,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,1,Married,8686,No,9,4,8,3
1879,50,No,Travel_Rarely,Sales,Other,Female,Manager,1,Divorced,21846,No,4,2,4,4
1880,58,No,Travel_Rarely,Research & Development,Other,Female,Healthcare Representative,3,Married,8113,No,11,2,1,0
1881,25,No,Travel_Frequently,Sales,Life Sciences,Male,Sales Representative,3,Divorced,3553,No,6,2,6,4
1882,20,Yes,Travel_Rarely,Sales,Medical,Male,Sales Representative,2,Divorced,2518,Yes,1,2,1,1
1883,45,No,Travel_Rarely,Research & Development,Marketing,Female,Healthcare Representative,4,Married,8668,No,8,3,8,0
1884,39,No,Travel_Rarely,Research & Development,Other,Female,Laboratory Technician,2,Divorced,3080,No,7,1,0,0
1885,33,No,Travel_Rarely,Research & Development,Technical Degree,Female,Research Director,1,Single,20794,No,12,4,7,2
1886,20,No,Travel_Rarely,Human Resources,Marketing,Female,Human Resources,3,Divorced,4223,No,1,1,1,0
1887,50,No,Travel_Rarely,Sales,Other,Female,Manager,3,Single,19981,No,5,3,5,0
1888,56,No,Travel_Rarely,Research & Development,Human Resources,Male,Manager,1,Divorced,18906,No,3,1,0,0
1889,30,No,Non-Travel,Sales,Technical Degree,Female,Manager,4,Single,19006,No,11,4,0,0
1890,25,No,Travel_Rarely,Research & Development,Human Resources,Male,Laboratory Technician,2,Married,3107,Yes,3,2,1,1
1891,52,Yes,Non-Travel,Research & Development,Technical Degree,Female,Research Scientist,1,Single,5478,No,2,1,2,0
1892,55,No,Travel_Rarely,Research & Development,Medical,Female,Research Director,3,Divorced,17164,No,4,1,0,0
1893,30,No,Travel_Frequently,Sales,Life Sciences,Female,Sales Representative,1,Divorced,3456,No,7,3,7,1
1894,29,No,Travel_Frequently,Sales,Human Resources,Male,Manager,4,Married,23511,No,10,4,4,1
1895,34,No,Travel_Frequently,Sales,Life Sciences,Female,Sales Executive,4,Divorced,6406,Yes,15,1,4,3
1896,53,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,3,Married,20319,Yes,7,4,7,2
1897,39,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,1,Divorced,9144,No,8,1,5,0
1898,53,No,Travel_Rarely,Research & Development,Human Resources,Female,Research Director,3,Divorced,14238,No,1,1,1,0
1899,51,No,Travel_Frequently,Research & Development,Technical Degree,Male,Laboratory Technician,3,Divorced,3226,No,4,1,4,4
1900,21,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,3,Married,5951,Yes,2,2,1,1
1901,57,No,Travel_Frequently,Sales,Human Resources,Female,Sales Executive,3,Married,6941,No,2,2,2,2
1902,45,No,Non-Travel,Research & Development,Technical Degree,Male,Healthcare Representative,4,Divorced,9471,Yes,4,1,4,0
1903,59,No,Travel_Rarely,Research & Development,Marketing,Female,Research Scientist,3,Divorced,4428,No,1,4,1,1
1904,44,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,1,Single,9637,No,17,4,12,5
1905,24,No,Travel_Rarely,Research & Development,Human Resources,Female,Laboratory Technician,1,Single,4005,No,5,2,5,0
1906,40,No,Non-Travel,Research & Development,Other,Male,Laboratory Technician,4,Single,3350,No,19,2,1,0
1907,40,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,2,Single,6279,Yes,10,2,3,3
1908,52,Yes,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,1,Married,10229,No,7,2,5,0
1909,33,No,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,4,Divorced,4198,No,14,3,0,0
1910,58,Yes,Travel_Rarely,Sales,Human Resources,Male,Sales Representative,3,Married,2831,No,2,2,2,2
1911,42,Yes,Travel_Frequently,Human Resources,Human Resources,Female,Human Resources,2,Single,4013,No,13,4,3,0
1912,45,No,Travel_Rarely,Human Resources,Human Resources,Male,Manager,2,Divorced,19238,No,6,2,3,3
1913,58,No,Travel_Rarely,Sales,Other,Female,Manager,4,Married,21424,No,4,2,3,3
1914,45,Yes,Travel_Rarely,Research & Development,Medical,Female,Research Director,2,Divorced,14477,No,0,4,0,0
1915,55,No,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,2,Divorced,9983,Yes,14,2,6,1
1916,52,No,Non-Travel,Research & Development,Marketing,Female,Research Director,1,Single,25569,Yes,13,3,12,2
1917,38,No,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,2,Single,3609,No,18,3,2,2
1918,53,No,Travel_Rarely,Sales,Medical,Female,Sales Executive,2,Single,7685,No,24,1,3,1
1919,43,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,4,Divorced,3731,No,6,2,3,2
1920,24,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,2,Divorced,6971,No,5,3,0,0
1921,20,No,Travel_Rarely,Human Resources,Medical,Male,Manager,1,Divorced,17407,Yes,1,4,1,1
1922,35,No,Travel_Rarely,Sales,Medical,Male,Sales Representative,1,Divorced,3196,No,5,3,3,0
1923,43,No,Travel_Rarely,Research & Development,Marketing,Male,Manufacturing Director,3,Married,8540,Yes,2,4,2,0
1924,31,Yes,Travel_Rarely,Research & Development,Medical,Male,Research Director,3,Single,19401,Yes,6,1,1,1
1925,23,Yes,Non-Travel,Sales,Human Resources,Female,Sales Representative,3,Divorced,3100,Yes,1,1,1,1
1926,25,No,Travel_Rarely,Research & Development,Human Resources,Male,Manager,1,Single,20146,No,6,1,0,0
1927,43,No,Travel_Rarely,Sales,Human Resources,Male,Sales Executive,2,Married,6601,No,3,4,3,1
1928,24,Yes,Travel_Rarely,Sales,Marketing,Male,Sales Executive,1,Single,6994,No,1,2,1,0
1929,37,No,Travel_Rarely,Research & Development,Medical,Male,Research Director,1,Single,18226,No,9,3,4,0
1930,22,No,Non-Travel,Sales,Marketing,Male,Sales Representative,1,Divorced,3210,No,3,3,3,0
1931,47,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,2,Married,2830,No,4,2,4,0
1932,39,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,2,Married,10374,No,20,4,11,7
1933,28,Yes,Travel_Rarely,Research & Development,Technical Degree,Female,Manager,2,Single,18603,Yes,5,2,0,0
1934,20,No,Travel_Rarely,Sales,Medical,Female,Sales Executive,4,Divorced,7728,Yes,1,4,1,1
1935,23,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,2,Married,6665,No,4,4,4,1
1936,58,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,2,Single,16317,No,5,3,0,0
1937,34,No,Travel_Frequently,Research & Development,Other,Female,Healthcare Representative,4,Divorced,9146,No,2,3,2,0
1938,39,No,Travel_Frequently,Sales,Life Sciences,Female,Sales Executive,2,Divorced,8384,No,15,4,5,4
1939,28,No,Travel_Frequently,Research & Development,Medical,Female,Healthcare Representative,3,Divorced,7850,No,9,1,0,0
1940,49,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,3,Divorced,7919,No,2,3,2,0
1941,57,No,Travel_Rarely,Sales,Life Sciences,Female,Manager,4,Married,16346,No,1,4,1,1
1942,20,No,Travel_Frequently,Sales,Other,Female,Sales Representative,4,Married,2545,No,0,4,0,0
1943,48,No,Travel_Frequently,Sales,Other,Female,Sales Representative,1,Married,2605,Yes,3,1,3,1
1944,43,No,Travel_Frequently,Sales,Other,Male,Manager,1,Divorced,19976,No,7,3,5,2
1945,27,No,Travel_Rarely,Sales,Marketing,Male,Manager,1,Married,18435,Yes,6,3,6,0
1946,50,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,1,Single,5519,No,5,2,0,0
1947,54,No,Travel_Rarely,Sales,Marketing,Female,Manager,2,Divorced,17501,Yes,0,2,0,0
1948,51,No,Non-Travel,Research & Development,Technical Degree,Male,Research Scientist,1,Married,6111,No,14,2,4,2
1949,42,No,Travel_Rarely,Research & Development,Other,Female,Research Director,3,Single,17993,Yes,7,3,7,1
1950,35,No,Non-Travel,Research & Development,Life Sciences,Female,Research Director,4,Single,15266,No,4,2,2,0
1951,31,No,Travel_Rarely,Research & Development,Human Resources,Male,Laboratory Technician,3,Divorced,4348,Yes,12,3,7,0
1952,32,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,4,Married,7133,No,7,3,2,0
1953,37,No,Non-Travel,Research & Development,Marketing,Male,Research Director,1,Married,16982,Yes,15,1,6,5
1954,55,No,Travel_Rarely,Research & Development,Human Resources,Male,Manager,3,Married,18507,No,32,1,0,0
1955,38,Yes,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,1,Divorced,6056,No,1,4,1,1
1956,54,Yes,Travel_Rarely,Sales,Technical Degree,Female,Manager,4,Married,15000,No,3,4,0,0
1957,55,Yes,Travel_Rarely,Research & Development,Marketing,Male,Research Scientist,2,Single,6858,No,22,3,6,6
1958,60,No,Travel_Rarely,Research & Development,Other,Female,Research Scientist,1,Married,5123,No,0,3,0,0
1959,29,No,Travel_Rarely,Research & Development,Marketing,Female,Research Director,4,Married,18956,No,4,2,4,2
1960,50,No,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,3,Single,3112,Yes,11,4,3,3
1961,28,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,2,Divorced,17760,No,9,4,4,3
1962,25,No,Travel_Rarely,Research & Development,Human Resources,Female,Research Director,3,Divorced,19537,No,6,4,1,1
1963,44,No,Travel_Rarely,Research & Development,Medical,Male,Research Director,4,Divorced,19055,Yes,2,2,2,1
1964,28,Yes,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,1,Single,10268,No,9,2,7,0
1965,23,No,Non-Travel,Sales,Medical,Female,Manager,3,Married,20308,No,0,3,0,0
1966,59,No,Non-Travel,Research & Development,Life Sciences,Female,Healthcare Representative,4,Divorced,6371,No,9,4,0,0
1967,50,No,Travel_Rarely,Research & Development,Human Resources,Male,Manufacturing Director,1,Married,8714,Yes,31,1,2,2
1968,34,Yes,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,4,Divorced,8416,No,9,1,3,0
1969,30,No,Non-Travel,Research & Development,Technical Degree,Female,Research Director,1,Single,22723,No,6,4,6,0
1970,40,No,Travel_Rarely,Sales,Life Sciences,Female,Manager,4,Single,17721,No,5,2,5,5
1971,56,No,Travel_Rarely,Sales,Other,Male,Manager,2,Married,19498,No,18,2,1,1
1972,46,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,3,Single,18441,Yes,0,4,0,0
1973,41,No,Non-Travel,Sales,Technical Degree,Female,Manager,1,Divorced,23034,Yes,6,2,4,0
1974,30,No,Travel_Rarely,Sales,Other,Male,Sales Executive,4,Single,5985,No,8,1,0,0
1975,56,No,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,2,Single,7512,Yes,7,2,2,2
1976,54,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,1,Single,2670,Yes,10,4,4,3
1977,59,Yes,Travel_Frequently,Research & Development,Human Resources,Female,Healthcare Representative,4,Married,6670,No,4,1,1,0
1978,27,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,2,Divorced,3842,No,6,3,6,1
1979,54,No,Travel_Rarely,Sales,Other,Female,Sales Executive,4,Married,6984,No,0,3,0,0
1980,51,No,Travel_Rarely,Research & Development,Human Resources,Female,Healthcare Representative,2,Married,9458,No,6,4,6,3
1981,59,No,Travel_Rarely,Research & Development,Marketing,Female,Research Director,3,Single,18498,No,0,2,0,0
1982,45,No,Travel_Rarely,Research & Development,Marketing,Female,Research Director,3,Single,16193,No,3,2,3,2
1983,52,No,Travel_Rarely,Research & Development,Technical Degree,Female,Research Director,3,Single,17777,Yes,1,2,1,1
1984,36,Yes,Travel_Rarely,Research & Development,Medical,Female,Manager,4,Married,17849,Yes,17,4,3,0
1985,56,No,Travel_Rarely,Research & Development,Technical Degree,Female,Research Director,4,Single,17200,No,17,1,4,1
1986,42,No,Travel_Rarely,Sales,Human Resources,Female,Sales Executive,2,Single,8470,Yes,14,1,14,0
1987,55,No,Travel_Rarely,Sales,Marketing,Male,Manager,2,Single,18951,No,0,3,0,0
1988,39,No,Non-Travel,Sales,Other,Female,Manager,2,Married,17519,No,14,1,1,1
1989,45,No,Travel_Rarely,Sales,Other,Female,Sales Executive,2,Married,6334,Yes,2,3,2,0
1990,24,No,Travel_Rarely,Sales,Human Resources,Female,Sales Executive,1,Married,8337,No,5,3,3,0
1991,40,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,1,Single,20214,No,3,4,3,1
1992,36,No,Non-Travel,Research & Development,Life Sciences,Female,Healthcare Representative,2,Divorced,8394,No,2,1,2,0
1993,20,No,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,3,Divorced,6749,Yes,1,3,1,1
